Date,Value
6/16/18,1.953
6/17/18,5.333
6/18/18,6.651
6/19/18,8.664
6/20/18,11.602
6/21/18,11.557
6/22/18,12.193
6/23/18,13.020
6/24/18,12.619
6/25/18,12.733
6/26/18,9.661
6/27/18,3.995
6/28/18,10.708
6/29/18,12.317
6/30/18,11.249
7/1/18,10.639
7/2/18,11.977
7/3/18,9.285
7/4/18,8.855
7/5/18,12.537
7/6/18,10.997
7/7/18,9.557
7/8/18,11.762
7/9/18,2.834
7/10/18,9.801
7/11/18,13.178
7/12/18,12.730
7/13/18,12.800
7/14/18,13.027
7/15/18,12.984
7/16/18,12.371
7/17/18,12.492
7/18/18,12.811
7/19/18,12.887
7/20/18,13.197
7/21/18,8.677
7/22/18,4.130
7/23/18,11.516
7/24/18,4.032
7/25/18,6.882
7/26/18,10.888
7/27/18,11.776
7/28/18,10.109
7/29/18,11.215
7/30/18,3.810
7/31/18,8.464
8/1/18,2.126
8/2/18,4.956
8/3/18,4.864
8/4/18,5.956
8/5/18,8.975
8/6/18,6.614
8/7/18,14.598
8/8/18,9.390
8/9/18,12.229
8/10/18,15.369
8/11/18,15.286
8/12/18,15.251
8/13/18,13.146
8/14/18,15.201
8/15/18,7.889
8/16/18,2.715
8/17/18,6.773
8/18/18,10.340
8/19/18,14.686
8/20/18,14.477
8/21/18,8.647
8/22/18,4.895
8/23/18,13.752
8/24/18,8.395
8/25/18,14.616
8/26/18,17.692
8/27/18,17.007
8/28/18,12.672
8/29/18,15.626
8/30/18,17.077
8/31/18,16.554
9/1/18,10.911
9/2/18,5.302
9/3/18,5.473
9/4/18,9.420
9/5/18,15.707
9/6/18,18.583
9/7/18,18.192
9/8/18,15.137
9/9/18,7.241
9/10/18,7.127
9/11/18,7.784
9/12/18,8.941
9/13/18,4.683
9/14/18,3.091
9/15/18,9.164
9/16/18,10.768
9/17/18,5.560
9/18/18,14.792
9/19/18,14.221
9/20/18,4.273
9/21/18,15.978
9/22/18,15.884
9/23/18,18.043
9/24/18,17.383
9/25/18,15.652
9/26/18,12.388
9/27/18,7.739
9/28/18,9.487
9/29/18,12.410
9/30/18,10.793
10/1/18,16.108
10/2/18,6.495
10/3/18,6.070
10/4/18,5.417
10/5/18,5.132
10/6/18,3.615
10/7/18,4.515
10/8/18,3.927
10/9/18,14.430
10/10/18,11.513
10/11/18,4.590
10/12/18,11.220
10/13/18,7.402
10/14/18,3.477
10/15/18,3.244
10/16/18,3.639
10/17/18,15.014
10/18/18,8.724
10/19/18,7.824
10/20/18,14.066
10/21/18,13.770
10/22/18,18.624
10/23/18,13.486
10/24/18,4.510
10/25/18,9.985
10/26/18,7.924
10/27/18,
10/28/18,
10/29/18,
10/30/18,
10/31/18,
11/1/18,
11/2/18,
11/3/18,
11/4/18,
11/5/18,
11/6/18,
11/7/18,
11/8/18,
11/9/18,
11/10/18,
11/11/18,
11/12/18,
11/13/18,
11/14/18,
11/15/18,
11/16/18,
11/17/18,
11/18/18,
11/19/18,13.732
11/20/18,20.146
11/21/18,13.518
11/22/18,14.533
11/23/18,13.366
11/24/18,15.647
11/25/18,18.523
11/26/18,11.074
11/27/18,15.066
11/28/18,12.587
11/29/18,12.454
11/30/18,13.463
12/1/18,13.321
12/2/18,15.855
12/3/18,11.503
12/4/18,21.225
12/5/18,23.432
12/6/18,19.848
12/7/18,10.059
12/8/18,19.093
12/9/18,22.344
12/10/18,21.256
12/11/18,20.257
12/12/18,20.401
12/13/18,17.288
12/14/18,20.895
12/15/18,14.344
12/16/18,16.702
12/17/18,18.746
12/18/18,17.624
12/19/18,19.593
12/20/18,17.451
12/21/18,15.403
12/22/18,19.027
12/23/18,14.849
12/24/18,11.309
12/25/18,12.243
12/26/18,16.342
12/27/18,12.634
12/28/18,17.447
12/29/18,19.904
12/30/18,18.370
12/31/18,16.379
1/1/19,20.382
1/2/19,19.644
1/3/19,20.940
1/4/19,11.384
1/5/19,8.712
1/6/19,10.989
1/7/19,19.210
1/8/19,18.331
1/9/19,19.333
1/10/19,14.020
1/11/19,13.832
1/12/19,13.018
1/13/19,16.527
1/14/19,14.739
1/15/19,18.246
1/16/19,13.113
1/17/19,10.723
1/18/19,17.545
1/19/19,20.866
1/20/19,7.614
1/21/19,17.792
1/22/19,13.794
1/23/19,14.229
1/24/19,10.701
1/25/19,17.776
1/26/19,19.548
1/27/19,14.887
1/28/19,21.442
1/29/19,20.582
1/30/19,20.109
1/31/19,12.041
2/1/19,20.780
2/2/19,18.181
2/3/19,11.790
2/4/19,6.709
2/5/19,6.772
2/6/19,12.944
2/7/19,14.970
2/8/19,16.166
2/9/19,21.134
2/10/19,20.243
2/11/19,11.917
2/12/19,12.522
2/13/19,4.837
2/14/19,12.603
2/15/19,2.085
2/16/19,9.379
2/17/19,10.286
2/18/19,19.589
2/19/19,16.973
2/20/19,13.316
2/21/19,10.172
2/22/19,12.971
2/23/19,19.496
2/24/19,18.026
2/25/19,14.554
2/26/19,5.611
2/27/19,4.426
2/28/19,8.686
3/1/19,9.783
3/2/19,17.041
3/3/19,17.374
3/4/19,15.075
3/5/19,18.402
3/6/19,13.098
3/7/19,12.639
3/8/19,16.705
3/9/19,14.908
3/10/19,7.054
3/11/19,6.885
3/12/19,11.861
3/13/19,13.338
3/14/19,13.957
3/15/19,9.970
3/16/19,9.591
3/17/19,8.624
3/18/19,13.111
3/19/19,13.444
3/20/19,9.602
3/21/19,4.969
3/22/19,9.048
3/23/19,19.546
3/24/19,17.995
3/25/19,16.522
3/26/19,7.833
3/27/19,4.518
3/28/19,4.891
3/29/19,12.675
3/30/19,17.973
3/31/19,14.982
4/1/19,16.681
4/2/19,17.269
4/3/19,12.639
4/4/19,13.662
4/5/19,12.052
4/6/19,7.415
4/7/19,5.026
4/8/19,6.237
4/9/19,6.299
4/10/19,13.303
4/11/19,12.054
4/12/19,15.506
4/13/19,15.746
4/14/19,8.341
4/15/19,15.988
4/16/19,8.169
4/17/19,15.320
4/18/19,16.602
4/19/19,16.757
4/20/19,12.764
4/21/19,6.447
4/22/19,4.415
4/23/19,5.867
4/24/19,6.570
4/25/19,8.752
4/26/19,11.297
4/27/19,10.594
4/28/19,2.913
4/29/19,11.445
4/30/19,12.656
5/1/19,6.713
5/2/19,12.371
5/3/19,13.189
5/4/19,11.120
5/5/19,14.007
5/6/19,13.335
5/7/19,5.365
5/8/19,7.285
5/9/19,7.668
5/10/19,8.588
5/11/19,4.541
5/12/19,5.775
5/13/19,5.520
5/14/19,13.169
5/15/19,5.354
5/16/19,6.489
5/17/19,3.717
5/18/19,5.488
5/19/19,5.246
5/20/19,9.862
5/21/19,11.199
5/22/19,11.662
5/23/19,1.135
5/24/19,5.675
5/25/19,12.464
5/26/19,14.416
5/27/19,11.044
5/28/19,0.756
5/29/19,3.075
5/30/19,3.787
5/31/19,0.835
6/1/19,3.775
6/2/19,5.360
6/3/19,7.120
6/4/19,14.235
6/5/19,6.922
6/6/19,8.125
6/7/19,7.755
6/8/19,12.813
6/9/19,12.921
6/10/19,11.898
6/11/19,10.964
6/12/19,11.432
6/13/19,11.915
6/14/19,11.692
6/15/19,11.322
6/16/19,12.150
6/17/19,11.068
6/18/19,5.507
6/19/19,11.881
6/20/19,9.109
6/21/19,2.576
6/22/19,7.310
6/23/19,12.531
6/24/19,12.470
6/25/19,12.387
6/26/19,0.796
6/27/19,5.180
6/28/19,10.881
6/29/19,10.896
6/30/19,12.485
7/1/19,10.073
7/2/19,7.026
7/3/19,5.727
7/4/19,6.378
7/5/19,12.136
7/6/19,13.904
7/7/19,13.787
7/8/19,13.325
7/9/19,12.159
7/10/19,12.783
7/11/19,13.090
7/12/19,12.844
7/13/19,11.901
7/14/19,11.220
7/15/19,2.142
7/16/19,14.074
7/17/19,8.775
7/18/19,7.260
7/19/19,10.675
7/20/19,11.963
7/21/19,11.742
7/22/19,11.752
7/23/19,13.361
7/24/19,12.509
7/25/19,9.371
7/26/19,10.887
7/27/19,11.453
7/28/19,6.106
7/29/19,9.741
7/30/19,7.085
7/31/19,13.174
8/1/19,13.833
8/2/19,7.061
8/3/19,15.162
8/4/19,7.596
8/5/19,6.196
8/6/19,11.111
8/7/19,12.186
8/8/19,11.710
8/9/19,13.114
8/10/19,13.695
8/11/19,9.975
8/12/19,14.171
8/13/19,5.330
8/14/19,9.116
8/15/19,10.472
8/16/19,14.068
8/17/19,15.145
8/18/19,6.565
8/19/19,0.515
8/20/19,3.016
8/21/19,7.343
8/22/19,9.888
8/23/19,13.234
8/24/19,9.678
8/25/19,12.449
8/26/19,10.650
8/27/19,12.032
8/28/19,12.049
8/29/19,14.660
8/30/19,15.835
8/31/19,11.053
9/1/19,2.556
9/2/19,5.024
9/3/19,7.923
9/4/19,3.084
9/5/19,2.571
9/6/19,5.316
9/7/19,15.835
9/8/19,15.899
9/9/19,16.451
9/10/19,14.914
9/11/19,13.383
9/12/19,13.856
9/13/19,5.019
9/14/19,6.843
9/15/19,13.995
9/16/19,16.005
9/17/19,14.929
9/18/19,8.243
9/19/19,3.627
9/20/19,4.287
9/21/19,2.706
9/22/19,5.767
9/23/19,9.466
9/24/19,7.537
9/25/19,11.877
9/26/19,12.582
9/27/19,18.120
9/28/19,14.747
9/29/19,16.999
9/30/19,14.345
10/1/19,19.549
10/2/19,18.686
10/3/19,16.494
10/4/19,18.419
10/5/19,17.865
10/6/19,1.897
10/7/19,4.547
10/8/19,13.218
10/9/19,19.537
10/10/19,20.110
10/11/19,18.964
10/12/19,18.616
10/13/19,17.985
10/14/19,15.300
10/15/19,5.569
10/16/19,10.496
10/17/19,14.123
10/18/19,14.995
10/19/19,10.490
10/20/19,12.436
10/21/19,5.287
10/22/19,15.033
10/23/19,10.463
10/24/19,18.852
10/25/19,18.431
10/26/19,13.146
10/27/19,20.489
10/28/19,6.684
10/29/19,17.568
10/30/19,17.047
10/31/19,11.834
11/1/19,14.559
11/2/19,15.624
11/3/19,15.005
11/4/19,15.145
11/5/19,7.441
11/6/19,8.750
11/7/19,10.189
11/8/19,11.645
11/9/19,14.081
11/10/19,7.399
11/11/19,11.978
11/12/19,10.197
11/13/19,10.965
11/14/19,7.007
11/15/19,11.719
11/16/19,20.687
11/17/19,20.414
11/18/19,22.870
11/19/19,17.334
11/20/19,17.836
11/21/19,16.995
11/22/19,18.325
11/23/19,9.826
11/24/19,6.966
11/25/19,21.017
11/26/19,15.019
11/27/19,6.814
11/28/19,5.447
11/29/19,22.478
11/30/19,20.756
12/1/19,15.601
12/2/19,9.193
12/3/19,10.944
12/4/19,10.476
12/5/19,8.507
12/6/19,12.489
12/7/19,19.811
12/8/19,14.037
12/9/19,7.953
12/10/19,11.253
12/11/19,10.889
12/12/19,18.803
12/13/19,11.256
12/14/19,10.297
12/15/19,11.280
12/16/19,7.600
12/17/19,6.299
12/18/19,8.210
12/19/19,8.264
12/20/19,14.953
12/21/19,19.000
12/22/19,19.260
12/23/19,15.765
12/24/19,14.236
12/25/19,20.278
12/26/19,20.601
12/27/19,22.703
12/28/19,20.116
12/29/19,21.917
12/30/19,20.728
12/31/19,20.406
1/1/20,15.364
1/2/20,9.697
1/3/20,13.084
1/4/20,7.665
1/5/20,15.415
1/6/20,19.105
1/7/20,12.213
1/8/20,14.087
1/9/20,13.070
1/10/20,13.067
1/11/20,13.446
1/12/20,14.066
1/13/20,19.247
1/14/20,16.330
1/15/20,15.004
1/16/20,13.494
1/17/20,5.044
1/18/20,8.517
1/19/20,15.022
1/20/20,18.391
1/21/20,17.968
1/22/20,6.549
1/23/20,7.121
1/24/20,15.461
1/25/20,21.645
1/26/20,19.677
1/27/20,18.459
1/28/20,14.400
1/29/20,16.337
1/30/20,12.600
1/31/20,16.448
2/1/20,1.397
2/2/20,0.000
2/3/20,0.000
2/4/20,0.000
2/5/20,0.000
2/6/20,0.000
2/7/20,0.000
2/8/20,0.000
2/9/20,0.000
2/10/20,0.000
2/11/20,0.000
2/12/20,0.000
2/13/20,0.000
2/14/20,8.348
2/15/20,15.632
2/16/20,14.777
2/17/20,12.649
2/18/20,2.273
2/19/20,11.667
2/20/20,15.474
2/21/20,10.979
2/22/20,5.631
2/23/20,14.866
2/24/20,10.318
2/25/20,4.986
2/26/20,4.718
2/27/20,19.675
2/28/20,17.840
2/29/20,14.589
3/1/20,10.538
3/2/20,3.893
3/3/20,11.836
3/4/20,17.766
3/5/20,16.029
3/6/20,15.857
3/7/20,14.172
3/8/20,15.994
3/9/20,19.600
3/10/20,18.808
3/11/20,19.517
3/12/20,18.021
3/13/20,18.847
3/14/20,19.438
3/15/20,17.335
3/16/20,16.583
3/17/20,12.835
3/18/20,12.738
3/19/20,16.205
3/20/20,15.430
3/21/20,9.868
3/22/20,16.255
3/23/20,15.760
3/24/20,16.245
3/25/20,14.777
3/26/20,18.883
3/27/20,14.239
3/28/20,13.506
3/29/20,9.029
3/30/20,15.387
3/31/20,15.937
4/1/20,14.142
4/2/20,13.542
4/3/20,19.174
4/4/20,18.270
4/5/20,17.663
4/6/20,13.413
4/7/20,10.874
4/8/20,15.642
4/9/20,17.386
4/10/20,14.506
4/11/20,9.109
4/12/20,15.905
4/13/20,14.834
4/14/20,10.988
4/15/20,18.001
4/16/20,17.397
4/17/20,15.559
4/18/20,4.900
4/19/20,10.420
4/20/20,11.543
4/21/20,15.155
4/22/20,16.458
4/23/20,15.170
4/24/20,16.177
4/25/20,14.782
4/26/20,14.649
4/27/20,10.415
4/28/20,11.442
4/29/20,14.338
4/30/20,13.374
5/1/20,10.281
5/2/20,15.126
5/3/20,14.218
5/4/20,14.834
5/5/20,10.786
5/6/20,2.635
5/7/20,14.472
5/8/20,12.183
5/9/20,13.792
5/10/20,14.582
5/11/20,14.543
5/12/20,10.094
5/13/20,4.939
5/14/20,4.045
5/15/20,5.009
5/16/20,11.778
5/17/20,13.973
5/18/20,13.970
5/19/20,13.821
5/20/20,8.978
5/21/20,12.194
5/22/20,3.136
5/23/20,9.577
5/24/20,11.798
5/25/20,14.354
5/26/20,14.410
5/27/20,13.789
5/28/20,13.565
5/29/20,13.697
5/30/20,13.473
5/31/20,13.031
6/1/20,7.532
6/2/20,2.291
6/3/20,2.778
6/4/20,2.572
6/5/20,5.415
6/6/20,6.686
6/7/20,13.253
6/8/20,9.371
6/9/20,1.690
6/10/20,1.424
6/11/20,6.102
6/12/20,12.188
6/13/20,11.367
6/14/20,3.048
6/15/20,4.472
6/16/20,6.833
6/17/20,7.840
6/18/20,10.728
